researcher_id,journal.title,aff_country_code,LMIC
ur.01173675065.29,JAMA,CA,1
ur.01173677645.20,JAMA,US,1
ur.01173706245.63,JAMA,US,1
ur.011737103372.04,JAMA,US,1
ur.01173713431.15,JAMA,US,1
ur.01173714040.59,JAMA,US,1
ur.01173714572.11,JAMA,NO,1
ur.01173727606.45,JAMA,US,1
ur.01173737150.07,JAMA,US,1
ur.01173743022.08,JAMA,CA,1
ur.01173746406.51,JAMA,US,1
ur.011737511200.69,JAMA,IT,1
ur.011737535033.52,JAMA,AU,1
ur.01173762412.56,JAMA,BR,2
ur.011737743425.15,JAMA,US,1
ur.01174005415.87,JAMA,US,1
ur.011740061220.53,JAMA,,1
ur.011740107740.45,JAMA,,1
ur.01174023333.91,JAMA,US,1
ur.01174026652.26,JAMA,NL,1
ur.01174033155.47,JAMA,US,1
ur.01174037344.22,JAMA,FR,1
ur.01174041255.81,JAMA,US,1
ur.01174045276.64,JAMA,US,1
ur.01174053003.35,JAMA,DE,1
ur.01174057443.41,JAMA,US,1
ur.01174064377.38,JAMA,US,1
ur.01174075734.81,JAMA,GB,1
ur.01174076626.46,JAMA,NL,1
ur.01174077303.15,JAMA,US,1
ur.011741021731.56,JAMA,GB,1
ur.01174103021.37,JAMA,CN,2
ur.01174103137.04,JAMA,US,1
ur.01174110344.60,JAMA,US,1
ur.01174117664.53,JAMA,IR,2
ur.011741202517.08,JAMA,US,1
ur.01174135506.24,JAMA,AR,1
ur.011741445275.38,JAMA,,1
ur.01174146202.33,JAMA,US,1
ur.01174160176.15,JAMA,JP,1
ur.01174167256.13,JAMA,FR,1
ur.01174167405.09,JAMA,GR,1
ur.01174170250.87,JAMA,BE,1
ur.01174205067.94,JAMA,US,1
ur.01174206016.39,JAMA,US,1
ur.01174207175.72,JAMA,US,1
ur.01174216522.93,JAMA,CH,1
ur.01174230424.20,JAMA,US,1
ur.01174236630.34,JAMA,US,1
ur.01174241021.55,JAMA,TZ,2
ur.011742457327.38,JAMA,,1
ur.01174260216.92,JAMA,US,1
ur.01174265451.08,JAMA,FR,1
ur.011742776755.67,JAMA,IN,2
ur.01174302446.46,JAMA,US,1
ur.01174322062.46,JAMA,US,1
ur.011743235744.61,JAMA,US,1
ur.011743245604.05,JAMA,HR,1
ur.01174333610.96,JAMA,US,1
ur.01174334104.17,JAMA,,1
ur.011743445600.15,JAMA,,1
ur.01174345717.93,JAMA,US,1
ur.01174365167.36,JAMA,,1
ur.01174372464.54,JAMA,US,1
ur.01174372725.91,JAMA,US,1
ur.01174405631.50,JAMA,US,1
ur.01174411205.23,JAMA,US,1
ur.011744120151.47,JAMA,ES,1
ur.01174436654.78,JAMA,GB,1
ur.01174446316.14,JAMA,US,1
ur.01174446470.30,JAMA,EG,2
ur.01174457147.49,JAMA,US,1
ur.01174457434.02,JAMA,DE,1
ur.01174476745.63,JAMA,IN,2
ur.01174507207.90,JAMA,US,1
ur.01174511362.49,JAMA,CA,1
ur.011745121252.10,JAMA,,1
ur.01174525052.45,JAMA,US,1
ur.011745334062.24,JAMA,CA,1
ur.01174534511.72,JAMA,US,1
ur.01174535763.29,JAMA,IT,1
ur.01174536050.55,JAMA,,1
ur.011745474465.59,JAMA,GB,1
ur.01174551711.50,JAMA,FR,1
ur.011745534705.09,JAMA,,1
ur.01174600330.57,JAMA,AU,1
ur.01174600373.20,JAMA,US,1
ur.01174604533.15,JAMA,US,1
ur.01174607574.37,JAMA,JP,1
ur.011746105403.00,JAMA,US,1
ur.01174613726.19,JAMA,GB,1
ur.01174624714.42,JAMA,GB,1
ur.011746350730.94,JAMA,,1
ur.01174635577.06,JAMA,DK,1
ur.01174636717.21,JAMA,US,1
ur.01174652140.73,JAMA,DK,1
ur.01174656215.39,JAMA,CA,1
ur.01174662006.97,JAMA,TR,2
ur.01174663631.58,JAMA,US,1
ur.011746656602.91,JAMA,CA,1
ur.01174666666.24,JAMA,US,1
ur.01174700422.61,JAMA,,1
ur.01174707054.04,JAMA,CN,2
ur.01174707427.92,JAMA,US,1
ur.01174713553.25,JAMA,,1
ur.011747306700.17,JAMA,,1
ur.011747362177.77,JAMA,US,1
ur.01174752112.05,JAMA,DE,1
ur.01174753374.73,JAMA,BR,2
ur.011747612140.30,JAMA,,1
ur.01174762674.20,JAMA,JP,1
ur.01174773447.62,JAMA,US,1
ur.011750072744.42,JAMA,US,1
ur.01175014056.62,JAMA,US,1
ur.01175017721.38,JAMA,US,1
ur.01175023456.81,JAMA,US,1
ur.01175052753.74,JAMA,DK,1
ur.011750546457.20,JAMA,CA,1
ur.01175057401.46,JAMA,US,1
ur.01175060376.33,JAMA,PT,1
ur.01175061453.51,JAMA,US,1
ur.01175063111.49,JAMA,US,1
ur.01175070474.24,JAMA,US,1
ur.01175071450.98,JAMA,IN,2
ur.01175072364.15,JAMA,US,1
ur.011750730337.55,JAMA,US,1
ur.01175073512.96,JAMA,CH,1
ur.01175075661.17,JAMA,CA,1
ur.01175102244.49,JAMA,BR,2
ur.01175103704.20,JAMA,ZA,2
ur.01175104375.03,JAMA,CN,2
ur.011751141564.04,JAMA,,1
ur.01175125520.20,JAMA,RS,2
ur.01175130465.45,JAMA,US,1
ur.01175147207.32,JAMA,US,1
ur.01175157672.18,JAMA,DE,1
ur.011752046460.05,JAMA,DE,1
ur.01175207637.59,JAMA,GB,1
ur.01175210646.37,JAMA,US,1
ur.01175220740.40,JAMA,US,1
ur.011752270431.55,JAMA,US,1
ur.011752377632.04,JAMA,CN,2
ur.01175242324.71,JAMA,US,1
ur.01175245005.15,JAMA,BE,1
ur.011752471423.92,JAMA,US,1
ur.01175250573.89,JAMA,GB,1
ur.01175251657.04,JAMA,DK,1
ur.01175252201.09,JAMA,CA,1
ur.01175256561.14,JAMA,CH,1
ur.01175265604.36,JAMA,US,1
ur.01175266740.23,JAMA,US,1
ur.01175274150.01,JAMA,US,1
ur.011753044612.77,JAMA,GB,1
ur.011753125207.29,JAMA,SE,1
ur.011753150000.51,JAMA,,1
ur.011753321747.15,JAMA,VN,2
ur.01175333236.26,JAMA,US,1
ur.01175343727.93,JAMA,US,1
ur.01175345254.29,JAMA,US,1
ur.01175347661.46,JAMA,US,1
ur.01175362245.44,JAMA,AU,1
ur.01175363511.41,JAMA,US,1
ur.01175401552.04,JAMA,CA,1
ur.01175403170.26,JAMA,US,1
ur.01175406622.33,JAMA,MY,2
ur.011754076711.04,JAMA,US,1
ur.01175411020.17,JAMA,US,1
ur.01175414751.56,JAMA,US,1
ur.01175417136.29,JAMA,CA,1
ur.01175417457.59,JAMA,SE,1
ur.01175423252.02,JAMA,CN,2
ur.01175426527.01,JAMA,IT,1
ur.01175436017.25,JAMA,IT,1
ur.01175436204.60,JAMA,DK,1
ur.01175437277.44,JAMA,US,1
ur.011754404753.49,JAMA,AU,1
ur.01175457323.88,JAMA,IT,1
ur.01175462541.71,JAMA,US,1
ur.011754651122.53,JAMA,US,1
ur.01175471453.86,JAMA,,1
ur.01175471513.15,JAMA,GB,1
ur.01175476335.47,JAMA,US,1
ur.01175510212.31,JAMA,FR,1
ur.01175512601.42,JAMA,NL,1
ur.01175514025.66,JAMA,US,1
ur.011755167357.45,JAMA,US,1
ur.011755235315.80,JAMA,US,1
ur.01175524072.13,JAMA,US,1
ur.01175524632.26,JAMA,SE,1
ur.01175526240.63,JAMA,CA,1
ur.01175531774.37,JAMA,US,1
ur.01175540625.54,JAMA,,1
ur.01175541423.32,JAMA,US,1
ur.01175546754.07,JAMA,US,1
ur.01175554735.38,JAMA,TJ,2
ur.01175557647.16,JAMA,US,1
ur.01175561036.22,JAMA,IL,1
ur.01175570367.98,JAMA,GB,1
ur.01175602270.83,JAMA,CA,1
ur.01175602504.15,JAMA,CA,1
ur.01175611612.48,JAMA,US,1
ur.011756234634.45,JAMA,,1
ur.01175624630.46,JAMA,US,1
ur.01175630050.76,JAMA,US,1
ur.01175634076.25,JAMA,FR,1
ur.01175642011.84,JAMA,GB,1
ur.01175647514.36,JAMA,US,1
ur.01175655626.43,JAMA,FR,1
ur.01175661643.45,JAMA,US,1
ur.01175667463.44,JAMA,US,1
ur.01175671162.70,JAMA,US,1
ur.01175672315.15,JAMA,US,1
ur.011757071137.31,JAMA,US,1
ur.01175707525.47,JAMA,ES,1
ur.01175722406.73,JAMA,US,1
ur.01175723352.82,JAMA,AT,1
ur.01175727247.31,JAMA,SE,1
ur.011757314340.90,JAMA,,1
ur.01175733304.83,JAMA,US,1
ur.01175745505.47,JAMA,,1
ur.01175746256.89,JAMA,AU,1
ur.01175750631.40,JAMA,US,1
ur.01175754227.49,JAMA,GB,1
ur.01175761045.07,JAMA,,1
ur.011757725255.33,JAMA,US,1
ur.01175773311.79,JAMA,US,1
ur.01175775204.33,JAMA,GB,1
ur.011760043272.27,JAMA,US,1
ur.011760056267.10,JAMA,US,1
ur.01176006214.76,JAMA,US,1
ur.011760253567.58,JAMA,US,1
ur.01176027517.21,JAMA,,1
ur.01176035262.13,JAMA,US,1
ur.01176047707.37,JAMA,US,1
ur.01176057130.82,JAMA,US,1
ur.01176071704.00,JAMA,,1
ur.01176074565.99,JAMA,US,1
ur.01176075740.17,JAMA,US,1
ur.011761055075.51,JAMA,US,1
ur.011761116615.81,JAMA,CN,2
ur.01176115044.65,JAMA,US,1
ur.01176115235.06,JAMA,US,1
ur.01176123455.59,JAMA,,1
ur.01176124056.51,JAMA,US,1
ur.01176126175.05,JAMA,US,1
ur.01176132664.52,JAMA,US,1
ur.01176145010.01,JAMA,NL,1
ur.01176152271.07,JAMA,US,1
ur.01176156114.88,JAMA,FR,1
ur.01176160654.17,JAMA,US,1
ur.011761663336.52,JAMA,BE,1
ur.01176167522.02,JAMA,US,1
ur.011761712424.35,JAMA,SE,1
ur.01176171756.08,JAMA,US,1
ur.011762046575.63,JAMA,US,1
ur.01176217257.14,JAMA,AU,1
ur.01176217771.11,JAMA,US,1
ur.01176224210.50,JAMA,DE,1
ur.01176233575.67,JAMA,US,1
ur.011762362515.97,JAMA,US,1
ur.01176242622.02,JAMA,US,1
ur.011762427620.36,JAMA,NL,1
ur.01176243273.80,JAMA,US,1
ur.01176243412.81,JAMA,US,1
ur.01176244063.40,JAMA,FR,1
ur.01176252107.45,JAMA,US,1
ur.011762633017.90,JAMA,US,1
ur.01176266265.51,JAMA,US,1
ur.01176312760.26,JAMA,US,1
ur.011763136435.38,JAMA,,1
ur.01176322723.71,JAMA,US,1
ur.01176326513.86,JAMA,US,1
ur.01176327754.27,JAMA,US,1
ur.01176330642.30,JAMA,US,1
ur.01176342662.53,JAMA,US,1
ur.01176342751.88,JAMA,CA,1
ur.01176345220.71,JAMA,CH,1
ur.01176346032.63,JAMA,CA,1
ur.011763465137.27,JAMA,US,1
ur.011763560235.01,JAMA,US,1
ur.01176356032.91,JAMA,US,1
ur.01176361237.39,JAMA,NL,1
ur.01176372241.68,JAMA,FI,1
ur.011763744757.36,JAMA,GB,1
ur.01176401135.50,JAMA,GB,1
ur.01176402555.56,JAMA,NL,1
ur.01176405371.82,JAMA,FR,1
ur.01176413262.72,JAMA,US,1
ur.01176423075.81,JAMA,US,1
ur.01176425536.42,JAMA,US,1
ur.01176437025.21,JAMA,US,1
ur.01176440257.12,JAMA,US,1
ur.011764460777.43,JAMA,BR,2
ur.01176447133.29,JAMA,KR,1
ur.01176451400.22,JAMA,CA,1
ur.01176455504.28,JAMA,FR,1
ur.011765002661.40,JAMA,US,1
ur.01176505514.74,JAMA,US,1
ur.011765125757.74,JAMA,US,1
ur.01176514264.61,JAMA,DE,1
ur.01176517421.82,JAMA,FR,1
ur.011765232654.29,JAMA,US,1
ur.01176524715.07,JAMA,US,1
ur.011765263557.90,JAMA,US,1
ur.01176530731.29,JAMA,US,1
ur.01176542704.58,JAMA,US,1
ur.01176552007.26,JAMA,GB,1
ur.011765552720.36,JAMA,US,1
ur.01176557513.20,JAMA,US,1
ur.011765611617.80,JAMA,US,1
ur.011765660025.26,JAMA,US,1
ur.01176573434.17,JAMA,CO,2
ur.011765773253.69,JAMA,,1
ur.01176601456.48,JAMA,US,1
ur.01176610413.28,JAMA,US,1
ur.01176611101.74,JAMA,AU,1
ur.01176616626.19,JAMA,US,1
ur.011766172141.77,JAMA,US,1
ur.01176620304.07,JAMA,US,1
ur.01176624142.04,JAMA,SE,1
ur.01176636516.64,JAMA,US,1
ur.011766513300.57,JAMA,,1
ur.01176651632.43,JAMA,AU,1
ur.01176665551.38,JAMA,DK,1
ur.01176666740.73,JAMA,US,1
ur.011767011574.08,JAMA,US,1
ur.01176702504.12,JAMA,IL,1
ur.011767123564.16,JAMA,FR,1
ur.011767203506.70,JAMA,NL,1
ur.01176723633.69,JAMA,JP,1
ur.01176730572.22,JAMA,US,1
ur.01176731207.88,JAMA,,1
ur.01176734073.49,JAMA,US,1
ur.01176741563.31,JAMA,CN,2
ur.01176742032.31,JAMA,US,1
ur.01176746204.88,JAMA,KE,2
ur.01176761116.47,JAMA,KR,1
ur.01176766774.45,JAMA,ES,1
ur.01176767366.32,JAMA,US,1
ur.01177005456.45,JAMA,US,1
ur.01177007635.69,JAMA,US,1
ur.01177025702.00,JAMA,FI,1
ur.011770351547.35,JAMA,,1
ur.011770505565.41,JAMA,US,1
ur.01177054716.02,JAMA,US,1
ur.01177063154.39,JAMA,CA,1
ur.011770650757.11,JAMA,US,1
ur.01177070400.41,JAMA,JP,1
ur.01177071015.99,JAMA,US,1
ur.01177073560.07,JAMA,US,1
ur.01177104325.73,JAMA,US,1
ur.01177105403.11,JAMA,SE,1
ur.01177112427.25,JAMA,US,1
ur.011771162672.81,JAMA,JP,1
ur.01177124143.20,JAMA,US,1
ur.01177127263.04,JAMA,US,1
ur.01177130020.09,JAMA,US,1
ur.011771326407.10,JAMA,US,1
ur.011771356530.27,JAMA,AU,1
ur.01177162630.37,JAMA,US,1
ur.011771710677.52,JAMA,JP,1
ur.01177177357.99,JAMA,US,1
ur.01177202533.02,JAMA,BR,2
ur.01177214514.43,JAMA,AU,1
ur.01177217404.95,JAMA,US,1
ur.01177230556.96,JAMA,JP,1
ur.011772330613.12,JAMA,US,1
ur.01177233432.43,JAMA,US,1
ur.01177235505.09,JAMA,,1
ur.01177241461.26,JAMA,US,1
ur.01177243064.59,JAMA,ES,1
ur.01177272637.00,JAMA,US,1
ur.01177274676.89,JAMA,US,1
ur.011773062600.86,JAMA,CN,2
ur.01177311532.54,JAMA,DE,1
ur.011773175525.61,JAMA,US,1
ur.01177321276.84,JAMA,FR,1
ur.011773221432.08,JAMA,NL,1
ur.01177325373.98,JAMA,SE,1
ur.01177334071.10,JAMA,US,1
ur.01177336210.92,JAMA,US,1
ur.01177355527.44,JAMA,CA,1
ur.01177361344.40,JAMA,GB,1
ur.011773622477.15,JAMA,CH,1
ur.01177366105.74,JAMA,CN,2
ur.01177370146.35,JAMA,GB,1
ur.01177376064.92,JAMA,DE,1
ur.01177402001.55,JAMA,AT,1
ur.011774034253.20,JAMA,,1
ur.011774052614.43,JAMA,AU,1
ur.01177407265.66,JAMA,AU,1
ur.01177414114.33,JAMA,US,1
ur.01177414347.59,JAMA,FI,1
ur.01177414624.70,JAMA,US,1
ur.01177426467.61,JAMA,AU,1
ur.011774270074.33,JAMA,SA,1
ur.011774306002.34,JAMA,JP,1
ur.011774316043.81,JAMA,CA,1
ur.01177437031.88,JAMA,US,1
ur.01177452634.17,JAMA,US,1
ur.011774545271.20,JAMA,US,1
ur.011774574367.01,JAMA,IN,2
ur.01177463126.22,JAMA,US,1
ur.01177466644.89,JAMA,US,1
ur.01177470302.41,JAMA,US,1
ur.01177470717.03,JAMA,ES,1
ur.01177477252.65,JAMA,AU,1
ur.01177511751.38,JAMA,,1
ur.011775126657.84,JAMA,CN,2
ur.01177521775.69,JAMA,US,1
ur.01177523307.83,JAMA,GB,1
ur.011775267321.08,JAMA,,1
ur.01177537473.71,JAMA,US,1
ur.01177542444.68,JAMA,CA,1
ur.01177542550.26,JAMA,ES,1
ur.01177555557.62,JAMA,IT,1
ur.01177576150.80,JAMA,,1
ur.01177576231.31,JAMA,US,1
ur.01177576411.33,JAMA,US,1
ur.01177604076.58,JAMA,GB,1
ur.01177606760.88,JAMA,US,1
ur.01177620641.26,JAMA,US,1
ur.011776215500.75,JAMA,,1
ur.01177623376.32,JAMA,GB,1
ur.01177633054.19,JAMA,US,1
ur.01177634026.09,JAMA,GH,2
ur.01177641100.15,JAMA,US,1
ur.01177642550.43,JAMA,US,1
ur.01177653340.75,JAMA,US,1
ur.01177655166.64,JAMA,US,1
ur.01177663576.84,JAMA,CN,2
ur.01177666174.92,JAMA,CA,1
ur.011777034511.46,JAMA,US,1
ur.01177707635.43,JAMA,US,1
ur.01177707757.31,JAMA,ES,1
ur.01177711611.18,JAMA,NL,1
ur.01177715342.82,JAMA,US,1
ur.01177716363.48,JAMA,US,1
ur.01177724304.55,JAMA,US,1
ur.011777433062.43,JAMA,US,1
ur.01177744133.53,JAMA,RS,2
ur.01177747027.75,JAMA,US,1
ur.01177747231.10,JAMA,US,1
ur.01177753614.89,JAMA,US,1
ur.01177753733.10,JAMA,US,1
ur.01200001466.49,JAMA,US,1
ur.01200004402.04,JAMA,,1
ur.01200007155.87,JAMA,US,1
ur.01200010356.57,JAMA,DE,1
ur.01200015630.87,JAMA,US,1
ur.012000260477.10,JAMA,US,1
ur.01200040726.27,JAMA,FR,1
ur.01200054450.89,JAMA,US,1
ur.012000620111.38,JAMA,,1
ur.01200074705.78,JAMA,,1
ur.01200075054.86,JAMA,US,1
ur.012001000603.74,JAMA,US,1
ur.01200107157.76,JAMA,US,1
ur.01200107730.45,JAMA,DK,1
ur.01200112220.35,JAMA,,1
ur.01200113201.29,JAMA,CN,2
ur.01200116074.15,JAMA,US,1
ur.01200120445.09,JAMA,US,1
ur.01200122325.47,JAMA,DE,1
ur.01200127107.91,JAMA,US,1
ur.012001304462.70,JAMA,US,1
ur.01200156407.11,JAMA,US,1
ur.01200162130.47,JAMA,GB,1
ur.01200165204.05,JAMA,AU,1
ur.012001770466.05,JAMA,IE,1
ur.012002016710.78,JAMA,CA,1
ur.012002056600.41,JAMA,,1
ur.01200220303.01,JAMA,DK,1
ur.01200223311.92,JAMA,US,1
ur.01200231153.61,JAMA,US,1
ur.01200233434.01,JAMA,US,1
ur.01200242737.16,JAMA,CA,1
ur.01200254357.96,JAMA,US,1
ur.01200276476.40,JAMA,US,1
ur.012003203452.65,JAMA,US,1
ur.01200320677.32,JAMA,US,1
ur.01200324130.45,JAMA,DE,1
ur.012003261245.46,JAMA,US,1
ur.01200330646.05,JAMA,US,1
ur.01200340213.85,JAMA,GB,1
ur.012003454617.14,JAMA,US,1
ur.012003532252.39,JAMA,,1
ur.012003543251.24,JAMA,SE,1
ur.012003701161.33,JAMA,CN,2
ur.01200372060.81,JAMA,BR,2
ur.01200374620.32,JAMA,US,1
ur.01200400064.05,JAMA,CA,1
ur.01200404556.66,JAMA,DK,1
ur.01200410233.27,JAMA,AU,1
ur.01200411061.47,JAMA,CA,1
ur.012004131667.16,JAMA,,1
ur.01200417340.96,JAMA,,1
ur.01200423265.51,JAMA,US,1
ur.01200442251.30,JAMA,US,1
ur.01200443051.41,JAMA,CH,1
ur.01200457021.14,JAMA,AU,1
ur.012004575314.51,JAMA,US,1
ur.01200467501.44,JAMA,NO,1
ur.01200502427.99,JAMA,DE,1
ur.01200504257.49,JAMA,CA,1
ur.01200505026.40,JAMA,FR,1
ur.01200512566.45,JAMA,,1
ur.012005160247.74,JAMA,GB,1
ur.01200516733.24,JAMA,US,1
ur.012005353607.53,JAMA,US,1
ur.01200546350.94,JAMA,US,1
ur.01200553615.84,JAMA,US,1
ur.012005554113.40,JAMA,,1
ur.012006016617.20,JAMA,US,1
ur.012006051234.93,JAMA,US,1
ur.01200617777.45,JAMA,US,1
ur.012006223140.46,JAMA,,1
ur.01200626107.53,JAMA,US,1
ur.012006322057.49,JAMA,US,1
ur.01200641321.33,JAMA,CA,1
ur.01200643453.35,JAMA,US,1
ur.012006442534.05,JAMA,CH,1
ur.01200645347.92,JAMA,SI,1
ur.01200664030.36,JAMA,US,1
ur.01200667473.07,JAMA,AU,1
ur.01200676342.31,JAMA,US,1
ur.01200701506.55,JAMA,ML,2
ur.01200703015.14,JAMA,US,1
ur.012007044607.22,JAMA,US,1
ur.01200710032.12,JAMA,CA,1
ur.01200710053.49,JAMA,HU,1
ur.01200717761.44,JAMA,US,1
ur.012007255367.18,JAMA,AU,1
ur.012007406715.42,JAMA,,1
ur.01200743406.05,JAMA,IN,2
ur.01200753741.18,JAMA,SG,1
ur.01200765110.02,JAMA,,1
ur.012007764027.98,JAMA,US,1
ur.012010006317.57,JAMA,GB,1
ur.01201001761.03,JAMA,RU,1
ur.01201003561.69,JAMA,US,1
ur.01201024543.01,JAMA,US,1
ur.012010264167.38,JAMA,US,1
ur.01201027516.43,JAMA,SE,1
ur.01201030303.63,JAMA,US,1
ur.01201031706.74,JAMA,CA,1
ur.01201032763.80,JAMA,,1
ur.012010363137.52,JAMA,US,1
ur.01201074745.54,JAMA,AU,1
ur.01201115116.97,JAMA,US,1
ur.012011163651.78,JAMA,ES,1
ur.01201116611.55,JAMA,,1
ur.01201122152.02,JAMA,IE,1
ur.01201135254.46,JAMA,AT,1
ur.012011444351.09,JAMA,US,1
ur.01201144613.92,JAMA,,1
ur.01201146055.00,JAMA,RO,2
ur.012011462556.51,JAMA,,1
ur.01201152347.07,JAMA,IT,1
ur.01201153175.91,JAMA,US,1
ur.012011561000.60,JAMA,,1
ur.01201173270.92,JAMA,NL,1
ur.01201173647.61,JAMA,,1
ur.01201176425.52,JAMA,,1
ur.012012035520.53,JAMA,,1
ur.012012064240.76,JAMA,,1
ur.012012066527.46,JAMA,FI,1
ur.01201210301.28,JAMA,,1
ur.012012127367.32,JAMA,US,1
ur.012012144443.27,JAMA,US,1
ur.01201214741.70,JAMA,US,1
ur.01201224661.37,JAMA,CA,1
ur.01201242516.68,JAMA,US,1
ur.01201245635.53,JAMA,GR,1
ur.01201253432.96,JAMA,US,1
ur.012012561077.46,JAMA,US,1
ur.01201276606.65,JAMA,US,1
ur.01201301314.08,JAMA,NL,1
ur.01201310726.26,JAMA,FR,1
ur.01201315142.29,JAMA,US,1
ur.01201320623.04,JAMA,NL,1
ur.012013321253.30,JAMA,IN,2
ur.01201336474.13,JAMA,IT,1
ur.012013413664.12,JAMA,,1
ur.01201352234.86,JAMA,US,1
ur.01201352766.50,JAMA,US,1
ur.012014026311.29,JAMA,US,1
ur.01201406071.03,JAMA,US,1
ur.01201410577.68,JAMA,GB,1
ur.012014170042.03,JAMA,US,1
ur.01201420165.14,JAMA,BE,1
ur.01201424114.45,JAMA,US,1
ur.01201434051.54,JAMA,DE,1
ur.01201440650.13,JAMA,IN,2
ur.01201442036.57,JAMA,US,1
ur.012014456524.37,JAMA,NL,1
ur.01201446563.23,JAMA,US,1
ur.012014617637.30,JAMA,US,1
ur.01201463202.72,JAMA,CA,1
ur.01201467511.43,JAMA,BE,1
ur.012015004777.07,JAMA,CN,2
ur.01201503470.99,JAMA,US,1
ur.01201505347.32,JAMA,SG,1
ur.01201505403.81,JAMA,US,1
ur.01201520735.33,JAMA,US,1
ur.01201525453.30,JAMA,US,1
ur.01201535311.88,JAMA,US,1
ur.01201550530.58,JAMA,CA,1
ur.01201560434.94,JAMA,BE,1
ur.01201565352.62,JAMA,FR,1
ur.01201573316.54,JAMA,CA,1
ur.01201577661.17,JAMA,FR,1
ur.01201606325.78,JAMA,US,1
ur.01201606471.63,JAMA,FR,1
ur.012016127100.28,JAMA,,1
ur.01201621034.24,JAMA,US,1
ur.012016370657.45,JAMA,US,1
ur.012016446224.86,JAMA,NL,1
ur.01201662766.19,JAMA,ES,1
ur.01201664533.20,JAMA,US,1
ur.01201667705.15,JAMA,US,1
ur.01201670604.89,JAMA,TH,2
ur.01201712136.75,JAMA,US,1
ur.01201713467.63,JAMA,US,1
ur.01201715371.06,JAMA,IT,1
ur.012017254764.84,JAMA,,1
ur.01201735442.13,JAMA,KR,1
ur.01201736161.38,JAMA,BR,2
ur.01201745275.68,JAMA,CA,1
ur.01201747715.87,JAMA,US,1
ur.01201750725.83,JAMA,IN,2
ur.01201765723.85,JAMA,ES,1
ur.012017744717.36,JAMA,IT,1
ur.01202011033.83,JAMA,US,1
ur.01202011570.63,JAMA,AU,1
ur.012020126424.77,JAMA,US,1
ur.01202021253.93,JAMA,US,1
ur.01202022360.93,JAMA,US,1
ur.01202025041.41,JAMA,,1
ur.012020250525.25,JAMA,,1
ur.012020275371.20,JAMA,US,1
ur.012020364307.55,JAMA,US,1
ur.012020573621.79,JAMA,US,1
ur.01202075577.77,JAMA,US,1
ur.01202077620.18,JAMA,ES,1
ur.01202101435.82,JAMA,US,1
ur.01202104525.01,JAMA,US,1
ur.01202124677.05,JAMA,US,1
ur.01202157314.35,JAMA,CA,1
ur.01202160461.21,JAMA,US,1
ur.012021673711.64,JAMA,GB,1
ur.01202171647.96,JAMA,US,1
ur.01202171720.20,JAMA,SA,1
ur.01202173745.21,JAMA,GB,1
ur.01202203150.48,JAMA,US,1
ur.01202213235.63,JAMA,GB,1
ur.012022142004.52,JAMA,IE,1
ur.01202221637.14,JAMA,US,1
ur.01202222677.49,JAMA,TW,1
ur.01202223600.32,JAMA,US,1
ur.012022247710.41,JAMA,BR,2
ur.01202233152.58,JAMA,US,1
ur.01202235233.91,JAMA,US,1
ur.012022450437.56,JAMA,US,1
ur.012022515527.46,JAMA,US,1
ur.012022540450.99,JAMA,,1
ur.01202260336.55,JAMA,NL,1
ur.01202266473.16,JAMA,US,1
ur.012022711342.01,JAMA,US,1
ur.01202274465.50,JAMA,US,1
ur.01202276153.40,JAMA,AU,1
ur.01202276765.11,JAMA,US,1
ur.01202330243.18,JAMA,CA,1
ur.01202330516.48,JAMA,US,1
ur.01202330636.06,JAMA,CH,1
ur.01202337244.17,JAMA,CN,2
ur.01202340337.04,JAMA,US,1
ur.01202340573.28,JAMA,JP,1
ur.01202344561.55,JAMA,GB,1
ur.01202357355.23,JAMA,US,1
ur.01202364467.19,JAMA,US,1
ur.01202372550.64,JAMA,US,1
ur.01202376602.85,JAMA,US,1
ur.012024134677.17,JAMA,GB,1
ur.01202416510.79,JAMA,US,1
ur.01202424745.31,JAMA,US,1
ur.012024445353.22,JAMA,GB,1
ur.01202445407.65,JAMA,,1
ur.01202462570.84,JAMA,US,1
ur.012024675444.69,JAMA,US,1
ur.012024757753.50,JAMA,FR,1
ur.01202505256.22,JAMA,CH,1
ur.01202505271.83,JAMA,GB,1
ur.01202510306.41,JAMA,BD,2
ur.012025313705.56,JAMA,JP,1
ur.012025322345.54,JAMA,CN,2
ur.01202535457.00,JAMA,CN,2
ur.01202536613.79,JAMA,,1
ur.01202542272.61,JAMA,CH,1
ur.012025427540.37,JAMA,,1
ur.01202544661.51,JAMA,US,1
ur.012025472523.87,JAMA,CA,1
ur.01202547343.49,JAMA,GB,1
ur.01202553572.79,JAMA,SG,1
ur.01202554104.48,JAMA,US,1
ur.01202556231.11,JAMA,US,1
ur.01202560667.54,JAMA,US,1
ur.01202564045.36,JAMA,US,1
ur.01202565111.57,JAMA,US,1
ur.01202567261.65,JAMA,AU,1
ur.01202573110.76,JAMA,US,1
ur.01202573242.84,JAMA,CA,1
ur.01202601101.99,JAMA,US,1
ur.01202605071.78,JAMA,US,1
ur.01202610361.19,JAMA,AU,1
ur.01202617051.29,JAMA,,1
ur.01202617234.52,JAMA,,1
ur.01202621205.57,JAMA,FR,1
ur.01202621706.11,JAMA,US,1
ur.01202624022.71,JAMA,AU,1
ur.012026270067.95,JAMA,US,1
ur.01202636565.40,JAMA,CA,1
ur.01202647345.80,JAMA,US,1
